issue_type,difficulty,model,run_id,timestamp,detection_recall,detection_precision,detected_count,injected_count,detection_success,resolution_attempted,resolution_proposed,resolution_applied,resolution_success,resolution_correctness,resolution_errors,resolution_noop_reasons,repairs,overall_success
missing_event_timestamp,easy,qwen2.5:7b,5,2026-09-16T16:52:37.663667,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:29: no neighbor events available for the specific purchase order; cannot bracket,"[{'ocel_id': 'event:29', 'original_value': '2022-04-06T07:45:00.000Z', 'proposed_value': None, 'noop_reason': 'no neighbor events available for the specific purchase order; cannot bracket'}]",False
missing_event_timestamp,easy,qwen2.5:7b,6,2026-09-16T16:52:40.517398,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:29: no neighbor events available for the specific purchase order; cannot bracket,"[{'ocel_id': 'event:29', 'original_value': '2022-04-06T07:45:00.000Z', 'proposed_value': None, 'noop_reason': 'no neighbor events available for the specific purchase order; cannot bracket'}]",False
missing_event_timestamp,easy,qwen2.5:7b,7,2026-09-16T16:52:43.756687,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:29: no bracketing signal from neighbors; only Create Purchase Order events are present and do not provide a clear timestamp window,"[{'ocel_id': 'event:29', 'original_value': '2022-04-06T07:45:00.000Z', 'proposed_value': None, 'noop_reason': 'no bracketing signal from neighbors; only Create Purchase Order events are present and do not provide a clear timestamp window'}]",False
missing_event_timestamp,easy,qwen2.5:7b,8,2026-09-16T16:52:47.147797,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:29: no neighbor events available for 'Create Purchase Order' that directly bracket the event; no clear positioning in the typical order management lifecycle,"[{'ocel_id': 'event:29', 'original_value': '2022-04-06T07:45:00.000Z', 'proposed_value': None, 'noop_reason': ""no neighbor events available for 'Create Purchase Order' that directly bracket the event; no clear positioning in the typical order management lifecycle""}]",False
missing_event_timestamp,easy,qwen2.5:7b,9,2026-09-16T16:52:52.070151,1.0,1.0,1,1,True,1,1,1,True,0.0,,,"[{'ocel_id': 'event:29', 'original_value': '2022-04-06T07:45:00.000Z', 'proposed_value': '2022-04-06T12:06:00.000Z', 'noop_reason': None}]",False
missing_event_timestamp,hard,qwen2.5:7b,0,2026-09-16T16:52:58.665121,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:10594: no neighbor events available; cannot bracket,"[{'ocel_id': 'event:10594', 'original_value': '2023-03-21T09:22:00.000Z', 'proposed_value': None, 'noop_reason': 'no neighbor events available; cannot bracket'}]",False
missing_event_timestamp,hard,qwen2.5:7b,1,2026-09-16T16:53:01.481438,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:10594: no neighbor events available for the specific object; cannot bracket,"[{'ocel_id': 'event:10594', 'original_value': '2023-03-21T09:22:00.000Z', 'proposed_value': None, 'noop_reason': 'no neighbor events available for the specific object; cannot bracket'}]",False
missing_event_timestamp,hard,qwen2.5:7b,2,2026-09-16T16:53:04.074870,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:10594: no neighbor events available; cannot bracket,"[{'ocel_id': 'event:10594', 'original_value': '2023-03-21T09:22:00.000Z', 'proposed_value': None, 'noop_reason': 'no neighbor events available; cannot bracket'}]",False
missing_event_timestamp,hard,qwen2.5:7b,3,2026-09-16T16:53:06.702102,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:10594: no neighbor events available; cannot bracket,"[{'ocel_id': 'event:10594', 'original_value': '2023-03-21T09:22:00.000Z', 'proposed_value': None, 'noop_reason': 'no neighbor events available; cannot bracket'}]",False
missing_event_timestamp,hard,qwen2.5:7b,4,2026-09-16T16:53:09.498267,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:10594: no neighbor events available for the specific material objects; cannot bracket,"[{'ocel_id': 'event:10594', 'original_value': '2023-03-21T09:22:00.000Z', 'proposed_value': None, 'noop_reason': 'no neighbor events available for the specific material objects; cannot bracket'}]",False
missing_event_timestamp,hard,qwen2.5:7b,5,2026-09-16T16:53:12.117514,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:10594: no neighbor events available; cannot bracket,"[{'ocel_id': 'event:10594', 'original_value': '2023-03-21T09:22:00.000Z', 'proposed_value': None, 'noop_reason': 'no neighbor events available; cannot bracket'}]",False
missing_event_timestamp,hard,qwen2.5:7b,6,2026-09-16T16:53:14.718991,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:10594: no neighbor events available; cannot bracket,"[{'ocel_id': 'event:10594', 'original_value': '2023-03-21T09:22:00.000Z', 'proposed_value': None, 'noop_reason': 'no neighbor events available; cannot bracket'}]",False
missing_event_timestamp,hard,qwen2.5:7b,7,2026-09-16T16:53:17.729510,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:10594: no neighbor events available for the 'Delegate Purchase Requisition Approval' event; cannot bracket,"[{'ocel_id': 'event:10594', 'original_value': '2023-03-21T09:22:00.000Z', 'proposed_value': None, 'noop_reason': ""no neighbor events available for the 'Delegate Purchase Requisition Approval' event; cannot bracket""}]",False
missing_event_timestamp,hard,qwen2.5:7b,8,2026-09-16T16:53:20.481589,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:10594: no neighbor events available; cannot bracket,"[{'ocel_id': 'event:10594', 'original_value': '2023-03-21T09:22:00.000Z', 'proposed_value': None, 'noop_reason': 'no neighbor events available; cannot bracket'}]",False
missing_event_timestamp,hard,qwen2.5:7b,9,2026-09-16T16:53:23.397971,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:10594: no neighbor events available for the specific material objects; cannot bracket,"[{'ocel_id': 'event:10594', 'original_value': '2023-03-21T09:22:00.000Z', 'proposed_value': None, 'noop_reason': 'no neighbor events available for the specific material objects; cannot bracket'}]",False
missing_event_attribute_value,easy,qwen2.5:7b,0,2026-09-16T16:53:30.709516,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
missing_event_attribute_value,easy,qwen2.5:7b,1,2026-09-16T16:53:33.950160,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
missing_event_attribute_value,easy,qwen2.5:7b,2,2026-09-16T16:53:37.323781,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
missing_event_attribute_value,easy,qwen2.5:7b,3,2026-09-16T16:53:40.719019,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
missing_event_attribute_value,easy,qwen2.5:7b,4,2026-09-16T16:53:44.029442,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
missing_event_attribute_value,easy,qwen2.5:7b,5,2026-09-16T16:53:47.324914,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
missing_event_attribute_value,easy,qwen2.5:7b,6,2026-09-16T16:53:50.778590,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
missing_event_attribute_value,easy,qwen2.5:7b,7,2026-09-16T16:53:54.814121,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
missing_event_attribute_value,easy,qwen2.5:7b,8,2026-09-16T16:53:58.369419,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
missing_event_attribute_value,easy,qwen2.5:7b,9,2026-09-16T16:54:01.377210,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
missing_event_attribute_value,hard,qwen2.5:7b,0,2026-09-16T16:54:06.344646,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10594', 'original_value': 'Manufacturing Department', 'proposed_value': 'Manufacturing Department', 'noop_reason': None}]",True
missing_event_attribute_value,hard,qwen2.5:7b,1,2026-09-16T16:54:09.707166,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10594', 'original_value': 'Manufacturing Department', 'proposed_value': 'Manufacturing Department', 'noop_reason': None}]",True
missing_event_attribute_value,hard,qwen2.5:7b,2,2026-09-16T16:54:13.333704,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10594', 'original_value': 'Manufacturing Department', 'proposed_value': 'Manufacturing Department', 'noop_reason': None}]",True
missing_event_attribute_value,hard,qwen2.5:7b,3,2026-09-16T16:54:16.798219,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10594', 'original_value': 'Manufacturing Department', 'proposed_value': 'Manufacturing Department', 'noop_reason': None}]",True
missing_event_attribute_value,hard,qwen2.5:7b,4,2026-09-16T16:54:20.134575,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10594', 'original_value': 'Manufacturing Department', 'proposed_value': 'Manufacturing Department', 'noop_reason': None}]",True
missing_event_attribute_value,hard,qwen2.5:7b,5,2026-09-16T16:54:23.301385,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10594', 'original_value': 'Manufacturing Department', 'proposed_value': 'Manufacturing Department', 'noop_reason': None}]",True
missing_event_attribute_value,hard,qwen2.5:7b,6,2026-09-16T16:54:26.860265,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10594', 'original_value': 'Manufacturing Department', 'proposed_value': 'Manufacturing Department', 'noop_reason': None}]",True
missing_event_attribute_value,hard,qwen2.5:7b,7,2026-09-16T16:54:30.277980,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10594', 'original_value': 'Manufacturing Department', 'proposed_value': 'Manufacturing Department', 'noop_reason': None}]",True
missing_event_attribute_value,hard,qwen2.5:7b,8,2026-09-16T16:54:33.860565,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10594', 'original_value': 'Manufacturing Department', 'proposed_value': 'Manufacturing Department', 'noop_reason': None}]",True
missing_event_attribute_value,hard,qwen2.5:7b,9,2026-09-16T16:54:37.303863,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10594', 'original_value': 'Manufacturing Department', 'proposed_value': 'Manufacturing Department', 'noop_reason': None}]",True
incorrect_event_attribute_datatype,easy,qwen2.5:7b,0,2026-09-16T16:54:37.816964,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_datatype,easy,qwen2.5:7b,1,2026-09-16T16:54:38.345380,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_datatype,easy,qwen2.5:7b,2,2026-09-16T16:54:38.846409,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_datatype,easy,qwen2.5:7b,3,2026-09-16T16:54:39.361536,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_datatype,easy,qwen2.5:7b,4,2026-09-16T16:54:39.892090,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_datatype,easy,qwen2.5:7b,5,2026-09-16T16:54:40.404441,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_datatype,easy,qwen2.5:7b,6,2026-09-16T16:54:40.927191,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_datatype,easy,qwen2.5:7b,7,2026-09-16T16:54:41.431167,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_datatype,easy,qwen2.5:7b,8,2026-09-16T16:54:41.949451,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_datatype,easy,qwen2.5:7b,9,2026-09-16T16:54:42.466998,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_datatype,hard,qwen2.5:7b,0,2026-09-16T16:54:51.091365,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_datatype,hard,qwen2.5:7b,1,2026-09-16T16:54:54.229890,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_datatype,hard,qwen2.5:7b,2,2026-09-16T16:54:58.099601,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_datatype,hard,qwen2.5:7b,3,2026-09-16T16:55:03.755668,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_datatype,hard,qwen2.5:7b,4,2026-09-16T16:55:09.316797,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_datatype,hard,qwen2.5:7b,5,2026-09-16T16:55:11.668278,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_datatype,hard,qwen2.5:7b,6,2026-09-16T16:55:14.031116,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_datatype,hard,qwen2.5:7b,7,2026-09-16T16:55:18.041350,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_datatype,hard,qwen2.5:7b,8,2026-09-16T16:55:21.897110,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_datatype,hard,qwen2.5:7b,9,2026-09-16T16:55:26.173380,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:10015', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_value,easy,qwen2.5:7b,0,2026-09-16T17:05:37.624063,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:1000', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_value,easy,qwen2.5:7b,1,2026-09-16T17:15:50.797700,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:1000', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_value,easy,qwen2.5:7b,2,2026-09-16T17:25:56.195211,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:1000', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_value,easy,qwen2.5:7b,3,2026-09-16T17:35:59.073281,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:1000', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_value,easy,qwen2.5:7b,4,2026-09-16T17:46:12.202285,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:1000', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_value,easy,qwen2.5:7b,5,2026-09-16T17:56:32.456489,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:1000', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_value,easy,qwen2.5:7b,6,2026-09-16T18:06:39.960135,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:1000', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_value,easy,qwen2.5:7b,7,2026-09-16T18:16:55.694008,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:1000', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_value,easy,qwen2.5:7b,8,2026-09-16T18:27:19.234574,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:1000', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_value,easy,qwen2.5:7b,9,2026-09-16T18:37:38.988940,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:1000', 'original_value': 'complete', 'proposed_value': 'complete', 'noop_reason': None}]",True
incorrect_event_attribute_value,hard,qwen2.5:7b,0,2026-09-16T18:57:49.948838,0.0,0.0,0,2,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_value,hard,qwen2.5:7b,1,2026-09-16T19:18:02.303518,0.0,0.0,0,2,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_value,hard,qwen2.5:7b,2,2026-09-16T19:38:29.606294,0.0,0.0,0,2,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_value,hard,qwen2.5:7b,3,2026-09-16T19:58:52.014208,0.0,0.0,0,2,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_value,hard,qwen2.5:7b,4,2026-09-16T20:19:15.151290,0.0,0.0,0,2,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_value,hard,qwen2.5:7b,5,2026-09-16T20:39:29.187444,0.0,0.0,0,2,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_value,hard,qwen2.5:7b,6,2026-09-16T20:59:45.558141,0.0,0.0,0,2,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_value,hard,qwen2.5:7b,7,2026-09-16T21:19:57.080179,0.0,0.0,0,2,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_value,hard,qwen2.5:7b,8,2026-09-16T21:42:48.483109,0.0,0.0,0,2,False,0,0,0,False,0.0,,,[],False
incorrect_event_attribute_value,hard,qwen2.5:7b,9,2026-09-16T22:02:56.191329,0.0,0.0,0,2,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,easy,qwen2.5:7b,0,2026-09-16T22:12:21.309882,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,easy,qwen2.5:7b,1,2026-09-16T22:21:40.642572,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,easy,qwen2.5:7b,2,2026-09-16T22:30:58.720788,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,easy,qwen2.5:7b,3,2026-09-16T22:40:19.351632,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,easy,qwen2.5:7b,4,2026-09-16T22:49:38.570926,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,easy,qwen2.5:7b,5,2026-09-16T22:59:01.027418,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,easy,qwen2.5:7b,6,2026-09-16T23:08:18.739847,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,easy,qwen2.5:7b,7,2026-09-16T23:17:40.274993,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,easy,qwen2.5:7b,8,2026-09-16T23:26:58.404331,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,easy,qwen2.5:7b,9,2026-09-16T23:36:15.162194,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,hard,qwen2.5:7b,0,2026-09-16T23:36:24.885636,1.0,1.0,1,1,True,1,0,0,False,0.0,,"event:33: LLM did not flag this row as a violation: id is 'create purchase order', which partially matches the current type, but is not strong enough on its own. The related objects include a purchase_order and quotation, which are consistent with create_purchase_order, but do not definitively contradict it.","[{'ocel_id': 'event:33', 'original_value': 'Create Purchase Order', 'proposed_value': None, 'noop_reason': ""LLM did not flag this row as a violation: id is 'create purchase order', which partially matches the current type, but is not strong enough on its own. The related objects include a purchase_order and quotation, which are consistent with create_purchase_order, but do not definitively contradict it.""}]",False
incorrect_event_type,hard,qwen2.5:7b,1,2026-09-16T23:36:27.320113,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,hard,qwen2.5:7b,2,2026-09-16T23:36:29.627448,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,hard,qwen2.5:7b,3,2026-09-16T23:36:32.360361,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,hard,qwen2.5:7b,4,2026-09-16T23:36:40.605280,1.0,1.0,1,1,True,1,0,0,False,0.0,,"event:33: LLM did not flag this row as a violation: id keyword 'create purchase order' is consistent with the current type, and touched objects (purchase_order and quotation) are also consistent. Defaulting to null as there's no strong evidence against the current type.","[{'ocel_id': 'event:33', 'original_value': 'Create Purchase Order', 'proposed_value': None, 'noop_reason': ""LLM did not flag this row as a violation: id keyword 'create purchase order' is consistent with the current type, and touched objects (purchase_order and quotation) are also consistent. Defaulting to null as there's no strong evidence against the current type.""}]",False
incorrect_event_type,hard,qwen2.5:7b,5,2026-09-16T23:36:43.214760,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,hard,qwen2.5:7b,6,2026-09-16T23:36:45.607592,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,hard,qwen2.5:7b,7,2026-09-16T23:36:48.168600,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,hard,qwen2.5:7b,8,2026-09-16T23:36:50.624254,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_type,hard,qwen2.5:7b,9,2026-09-16T23:36:53.164289,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,easy,qwen2.5:7b,0,2026-09-17T00:01:10.501637,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,easy,qwen2.5:7b,1,2026-09-17T00:25:43.510402,0.0,0.0,2,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,easy,qwen2.5:7b,2,2026-09-17T00:50:19.036045,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,easy,qwen2.5:7b,3,2026-09-17T01:14:47.307125,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,easy,qwen2.5:7b,4,2026-09-17T01:38:26.931296,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,easy,qwen2.5:7b,5,2026-09-17T02:02:19.714184,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,easy,qwen2.5:7b,6,2026-09-17T02:26:18.991812,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,easy,qwen2.5:7b,7,2026-09-17T02:50:43.666447,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,easy,qwen2.5:7b,8,2026-09-17T03:14:33.938227,0.0,0.0,2,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,easy,qwen2.5:7b,9,2026-09-17T03:38:56.902587,0.0,0.0,1,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,hard,qwen2.5:7b,0,2026-09-17T04:01:57.767069,0.0,0.0,8,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,hard,qwen2.5:7b,1,2026-09-17T04:25:27.692802,0.0,0.0,4,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,hard,qwen2.5:7b,2,2026-09-17T04:49:11.610835,0.0,0.0,3,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,hard,qwen2.5:7b,3,2026-09-17T05:12:59.689537,0.0,0.0,6,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,hard,qwen2.5:7b,4,2026-09-17T05:36:54.639892,0.0,0.0,3,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,hard,qwen2.5:7b,5,2026-09-17T06:00:21.205715,0.0,0.0,4,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,hard,qwen2.5:7b,6,2026-09-17T06:24:30.125644,0.0,0.0,8,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,hard,qwen2.5:7b,7,2026-09-17T06:48:15.019703,0.0,0.0,8,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,hard,qwen2.5:7b,8,2026-09-17T07:12:33.549448,0.0,0.0,7,1,False,0,0,0,False,0.0,,,[],False
incorrect_event_time,hard,qwen2.5:7b,9,2026-09-17T07:37:09.121308,0.0,0.0,3,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_ids,easy,qwen2.5:7b,0,2026-09-17T07:37:17.148279,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:29', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
duplicate_events_on_ids,easy,qwen2.5:7b,1,2026-09-17T07:37:21.520048,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:29', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
duplicate_events_on_ids,easy,qwen2.5:7b,2,2026-09-17T07:37:25.538536,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:29', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
duplicate_events_on_ids,easy,qwen2.5:7b,3,2026-09-17T07:37:30.039562,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:29', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
duplicate_events_on_ids,easy,qwen2.5:7b,4,2026-09-17T07:37:34.618796,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:29', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
duplicate_events_on_ids,easy,qwen2.5:7b,5,2026-09-17T07:37:39.185751,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:29', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
duplicate_events_on_ids,easy,qwen2.5:7b,6,2026-09-17T07:37:43.357228,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:29', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
duplicate_events_on_ids,easy,qwen2.5:7b,7,2026-09-17T07:37:47.894308,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:29', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
duplicate_events_on_ids,easy,qwen2.5:7b,8,2026-09-17T07:37:52.271490,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:29', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
